id	name	type	description	rarity	price	hp_bonus	str_bonus	def_bonus	agi_bonus	mag_bonus	luk_bonus	required_level	is_shop_item	is_active	sort_order	created_at	updated_at	spr_bonus	sub_type	element	sell_price	mp_bonus	unlock_city_id	weapon_category	weapon_hand_type	weapon_role	armor_category	armor_weight	armor_role	external_item_id	weapon_family_id	weapon_family_name	weapon_rank	weapon_rank_sort	weapon_rank_multiplier	evolution_stage	next_item_external_id	is_evolution_enabled	is_drop_enabled	is_supply_enabled	max_enhance	armor_family_id	armor_family_name	armor_category_id	armor_category_name	armor_rank	armor_rank_sort	armor_rank_multiplier	evolution_group_id	next_armor_external_id	accessory_family_id	accessory_family_name	accessory_category_id	accessory_category_name	accessory_rank	accessory_rank_sort	accessory_rank_multiplier	next_accessory_external_id
880	氷結ストーンゴーレムの岩鎧	armor	ドロップ品: 氷結ストーンゴーレムの岩鎧。雪都フロストリア・氷結洞窟のストーンゴーレム基準。地域別に分割した固有防具。	rare	20900	165	0	100	0	0	0	88	0	0	1600	2026-06-10T00:06:48.000000Z	2026-06-12T14:14:21.000000Z	0	重装	無	5220	0					heavy_armor	heavy	physical					0	1	0		0	0	0	0						0	1								0	1	
881	精霊封印守護者の鎧	armor	ドロップ品: 精霊封印守護者の鎧。精霊都市エルフィア・精霊神殿の封印の守護者基準。地域別に分割した固有防具。	rare	11500	113	0	65	0	0	0	56	0	0	1610	2026-06-10T00:06:48.000000Z	2026-06-12T14:14:21.000000Z	19	重装	自然	2875	0					heavy_armor	heavy	physical					0	1	0		0	0	0	0						0	1								0	1	
882	凍結封印守護者の鎧	armor	ドロップ品: 凍結封印守護者の鎧。雪都フロストリア・凍てつく神殿の封印の守護者基準。地域別に分割した固有防具。	rare	22500	168	0	97	0	0	0	93	0	0	1620	2026-06-10T00:06:48.000000Z	2026-06-12T14:14:21.000000Z	29	重装	氷	5620	0					heavy_armor	heavy	physical					0	1	0		0	0	0	0						0	1								0	1	
883	砂嵐封印守護者の鎧	armor	ドロップ品: 砂嵐封印守護者の鎧。砂都サンドラ・砂嵐の神殿の封印の守護者基準。地域別に分割した固有防具。	rare	29900	200	0	115	0	0	0	113	0	0	1630	2026-06-10T00:06:48.000000Z	2026-06-12T14:14:21.000000Z	33	重装	土	7475	0					heavy_armor	heavy	physical					0	1	0		0	0	0	0						0	1								0	1	
884	太陽封印守護者の鎧	armor	ドロップ品: 太陽封印守護者の鎧。砂都サンドラ・太陽神殿の封印の守護者基準。地域別に分割した固有防具。	rare	31900	207	0	119	0	0	0	118	0	0	1640	2026-06-10T00:06:48.000000Z	2026-06-12T14:14:21.000000Z	35	重装	光	7975	0					heavy_armor	heavy	physical					0	1	0		0	0	0	0						0	1								0	1	
885	悪魔封印守護者の鎧	armor	ドロップ品: 悪魔封印守護者の鎧。魔界都市ネクロム・悪魔神殿の封印の守護者基準。地域別に分割した固有防具。	rare	46000	256	0	149	0	0	0	150	0	0	1650	2026-06-10T00:06:48.000000Z	2026-06-12T14:14:21.000000Z	42	重装	闇	11500	0					heavy_armor	heavy	physical					0	1	0		0	0	0	0						0	1								0	1	
886	雷鳴封印守護者の鎧	armor	ドロップ品: 雷鳴封印守護者の鎧。天空都市セレスティア・雷鳴神殿の封印の守護者基準。地域別に分割した固有防具。	rare	54500	280	0	163	0	0	0	167	0	0	1660	2026-06-10T00:06:48.000000Z	2026-06-12T14:14:21.000000Z	46	重装	雷	13620	0					heavy_armor	heavy	physical					0	1	0		0	0	0	0						0	1								0	1	
887	兵工量産ゴーレムの岩鎧	armor	ドロップ品: 兵工量産ゴーレムの岩鎧。鉄鋼都市グランベルグ・機械兵工場の量産ゴーレム基準。地域別に分割した固有防具。	rare	16500	143	0	83	0	0	0	74	0	0	1670	2026-06-10T00:06:48.000000Z	2026-06-12T14:14:21.000000Z	0	重装	機械	4120	0					heavy_armor	heavy	physical					0	1	0		0	0	0	0						0	1								0	1	
888	終焉星守護者の鎧	armor	ドロップ品: 終焉星守護者の鎧。魔王城ヴァルゼリア・終焉の祭壇の星の守護者基準。地域別に分割した固有防具。	rare	72400	313	0	179	0	0	13	199	0	0	1680	2026-06-10T00:06:48.000000Z	2026-06-12T14:14:21.000000Z	49	重装	闇	18100	0					heavy_armor	heavy	physical					0	1	0		0	0	0	0						0	1								0	1	
9207	革の服	armor	速度・回避寄り。盗賊、弓使い、忍者、幻影王向け。	G	0	20	0	8	4	0	3	1	0	1	101	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	4	軽装		0	0					light_armor			3001				0	1	1	3002	1	1	1	3	light_armor	軽装	light_material	軽装材	G	1	1	light_armor	3002						0	1	
9208	旅人の軽装	armor	速度・回避寄り。盗賊、弓使い、忍者、幻影王向け。	F	0	27	0	11	5	0	4	1	0	1	202	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	5	軽装		0	0					light_armor			3002				0	1	2	3003	1	1	0	3	light_armor	軽装	light_material	軽装材	F	2	1.35	light_armor	3003						0	1	
9209	盗賊の服	armor	速度・回避寄り。盗賊、弓使い、忍者、幻影王向け。	E	0	36	0	15	7	0	5	1	0	1	303	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	7	軽装		0	0					light_armor			3003				0	1	3	3004	1	1	0	3	light_armor	軽装	light_material	軽装材	E	3	1.8225	light_armor	3004						0	1	
9210	風切りの軽装	armor	速度・回避寄り。盗賊、弓使い、忍者、幻影王向け。	D	0	49	0	20	10	0	7	1	0	1	404	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	10	軽装		0	0					light_armor			3004				0	1	4	3005	1	1	0	3	light_armor	軽装	light_material	軽装材	D	4	2.4604	light_armor	3005						0	1	
9211	影走りの装束	armor	速度・回避寄り。盗賊、弓使い、忍者、幻影王向け。	C	0	66	0	27	13	0	10	1	0	1	505	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	13	軽装		0	0					light_armor			3005				0	1	5	3006	1	1	0	3	light_armor	軽装	light_material	軽装材	C	5	3.3215	light_armor	3006						0	1	
9212	夜叉の装束	armor	速度・回避寄り。盗賊、弓使い、忍者、幻影王向け。	B	0	90	0	36	18	0	13	1	0	1	606	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	18	軽装		0	0					light_armor			3006				0	1	6	3007	1	1	0	3	light_armor	軽装	light_material	軽装材	B	6	4.484	light_armor	3007						0	1	
9213	月影の戦衣	armor	速度・回避寄り。盗賊、弓使い、忍者、幻影王向け。	A	0	121	0	48	24	0	18	1	0	1	707	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	24	軽装		0	0					light_armor			3007				0	1	7	3008	1	1	0	3	light_armor	軽装	light_material	軽装材	A	7	6.0534	light_armor	3008						0	1	
9214	幻影の羽衣	armor	速度・回避寄り。盗賊、弓使い、忍者、幻影王向け。	S	0	163	0	65	33	0	25	1	0	1	808	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	33	軽装		0	0					light_armor			3008				0	1	8	3009	1	0	0	3	light_armor	軽装	light_material	軽装材	S	8	8.1722	light_armor	3009						0	1	
9215	神速の衣	armor	速度・回避寄り。盗賊、弓使い、忍者、幻影王向け。	SS	0	221	0	88	44	0	33	1	0	1	909	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	44	軽装		0	0					light_armor			3009				0	1	9	3010	1	0	0	3	light_armor	軽装	light_material	軽装材	SS	9	11.0324	light_armor	3010						0	1	
9216	時渡りの装束	armor	速度・回避寄り。盗賊、弓使い、忍者、幻影王向け。	SSS	0	298	0	119	60	0	45	1	0	1	1010	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	60	軽装		0	0					light_armor			3010				0	1	10	3011	1	0	0	3	light_armor	軽装	light_material	軽装材	SSS	10	14.8937	light_armor	3011						0	1	
9217	無影の神衣	armor	速度・回避寄り。盗賊、弓使い、忍者、幻影王向け。	EPIC	0	402	0	161	80	0	60	1	0	1	1111	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	80	軽装		0	0					light_armor			3011				0	1	11		0	0	0	3	light_armor	軽装	light_material	軽装材	EPIC	11	20.1066	light_armor							0	1	
9218	錆びた鎧	armor	HP・DEF重視。戦士、聖騎士、竜騎士、暗黒騎士向け。	G	0	40	0	14	-2	0	0	1	0	1	101	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	5	重装		0	0					heavy_armor			3012				0	1	1	3013	1	1	1	3	heavy_armor	重装	heavy_material	重装材	G	1	1	heavy_armor	3013						0	1	
9219	鋼の鎧	armor	HP・DEF重視。戦士、聖騎士、竜騎士、暗黒騎士向け。	E	0	73	0	26	-4	0	0	1	0	1	303	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	9	重装		0	0					heavy_armor			3014				0	1	3	3015	1	1	0	3	heavy_armor	重装	heavy_material	重装材	E	3	1.8225	heavy_armor	3015						0	1	
9220	白銀の鎧	armor	HP・DEF重視。戦士、聖騎士、竜騎士、暗黒騎士向け。	C	0	133	0	47	-7	0	0	1	0	1	505	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	17	重装		0	0					heavy_armor			3016				0	1	5	3017	1	1	0	3	heavy_armor	重装	heavy_material	重装材	C	5	3.3215	heavy_armor	3017						0	1	
9221	王家の鎧	armor	HP・DEF重視。戦士、聖騎士、竜騎士、暗黒騎士向け。	B	0	179	0	63	-9	0	0	1	0	1	606	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	22	重装		0	0					heavy_armor			3017				0	1	6	3018	1	1	0	3	heavy_armor	重装	heavy_material	重装材	B	6	4.484	heavy_armor	3018						0	1	
9222	聖騎士の鎧	armor	HP・DEF重視。戦士、聖騎士、竜騎士、暗黒騎士向け。	A	0	242	0	85	-12	0	0	1	0	1	707	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	30	重装		0	0					heavy_armor			3018				0	1	7	3019	1	1	0	3	heavy_armor	重装	heavy_material	重装材	A	7	6.0534	heavy_armor	3019						0	1	
9223	竜鱗の鎧	armor	HP・DEF重視。戦士、聖騎士、竜騎士、暗黒騎士向け。	S	0	327	0	114	-16	0	0	1	0	1	808	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	41	重装		0	0					heavy_armor			3019				0	1	8	3020	1	0	0	3	heavy_armor	重装	heavy_material	重装材	S	8	8.1722	heavy_armor	3020						0	1	
9224	神域の鎧	armor	HP・DEF重視。戦士、聖騎士、竜騎士、暗黒騎士向け。	SS	0	441	0	154	-22	0	0	1	0	1	909	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	55	重装		0	0					heavy_armor			3020				0	1	9	3021	1	0	0	3	heavy_armor	重装	heavy_material	重装材	SS	9	11.0324	heavy_armor	3021						0	1	
9225	原初の鎧	armor	HP・DEF重視。戦士、聖騎士、竜騎士、暗黒騎士向け。	SSS	0	596	0	209	-30	0	0	1	0	1	1010	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	74	重装		0	0					heavy_armor			3021				0	1	10	3022	1	0	0	3	heavy_armor	重装	heavy_material	重装材	SSS	10	14.8937	heavy_armor	3022						0	1	
9226	世界を護る神鎧	armor	HP・DEF重視。戦士、聖騎士、竜騎士、暗黒騎士向け。	EPIC	0	804	0	281	-40	0	0	1	0	1	1111	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	101	重装		0	0					heavy_armor			3022				0	1	11		0	0	0	3	heavy_armor	重装	heavy_material	重装材	EPIC	11	20.1066	heavy_armor							0	1	
9227	布のローブ	armor	MP・MAG・SPR重視。魔法使い、僧侶、大賢者、時空王向け。	G	0	10	0	4	1	5	0	1	0	1	101	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	12	ローブ		0	25					robe			3023				0	1	1	3024	1	1	1	3	robe	ローブ	magic_cloth	魔布材	G	1	1	robe	3024						0	1	
9228	魔導のローブ	armor	MP・MAG・SPR重視。魔法使い、僧侶、大賢者、時空王向け。	F	0	14	0	5	1	7	0	1	0	1	202	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	16	ローブ		0	34					robe			3024				0	1	2	3025	1	1	0	3	robe	ローブ	magic_cloth	魔布材	F	2	1.35	robe	3025						0	1	
9229	精霊のローブ	armor	MP・MAG・SPR重視。魔法使い、僧侶、大賢者、時空王向け。	E	0	18	0	7	2	9	0	1	0	1	303	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	22	ローブ		0	46					robe			3025				0	1	3	3026	1	1	0	3	robe	ローブ	magic_cloth	魔布材	E	3	1.8225	robe	3026						0	1	
9230	祈りの法衣	armor	MP・MAG・SPR重視。魔法使い、僧侶、大賢者、時空王向け。	D	0	25	0	10	2	12	0	1	0	1	404	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	30	ローブ		0	62					robe			3026				0	1	4	3027	1	1	0	3	robe	ローブ	magic_cloth	魔布材	D	4	2.4604	robe	3027						0	1	
9231	星見のローブ	armor	MP・MAG・SPR重視。魔法使い、僧侶、大賢者、時空王向け。	C	0	33	0	13	3	17	0	1	0	1	505	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	40	ローブ		0	83					robe			3027				0	1	5	3028	1	1	0	3	robe	ローブ	magic_cloth	魔布材	C	5	3.3215	robe	3028						0	1	
9232	大魔導の法衣	armor	MP・MAG・SPR重視。魔法使い、僧侶、大賢者、時空王向け。	B	0	45	0	18	4	22	0	1	0	1	606	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	54	ローブ		0	112					robe			3028				0	1	6	3029	1	1	0	3	robe	ローブ	magic_cloth	魔布材	B	6	4.484	robe	3029						0	1	
9233	ルミナスローブ	armor	MP・MAG・SPR重視。魔法使い、僧侶、大賢者、時空王向け。	A	0	61	0	24	6	30	0	1	0	1	707	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	73	ローブ		0	151					robe			3029				0	1	7	3030	1	1	0	3	robe	ローブ	magic_cloth	魔布材	A	7	6.0534	robe	3030						0	1	
9234	天啓の法衣	armor	MP・MAG・SPR重視。魔法使い、僧侶、大賢者、時空王向け。	S	0	82	0	33	8	41	0	1	0	1	808	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	98	ローブ		0	204					robe			3030				0	1	8	3031	1	0	0	3	robe	ローブ	magic_cloth	魔布材	S	8	8.1722	robe	3031						0	1	
9235	神域の法衣	armor	MP・MAG・SPR重視。魔法使い、僧侶、大賢者、時空王向け。	SS	0	110	0	44	11	55	0	1	0	1	909	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	132	ローブ		0	276					robe			3031				0	1	9	3032	1	0	0	3	robe	ローブ	magic_cloth	魔布材	SS	9	11.0324	robe	3032						0	1	
9236	創世の法衣	armor	MP・MAG・SPR重視。魔法使い、僧侶、大賢者、時空王向け。	SSS	0	149	0	60	15	74	0	1	0	1	1010	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	179	ローブ		0	372					robe			3032				0	1	10	3033	1	0	0	3	robe	ローブ	magic_cloth	魔布材	SSS	10	14.8937	robe	3033						0	1	
9237	世界律の神衣	armor	MP・MAG・SPR重視。魔法使い、僧侶、大賢者、時空王向け。	EPIC	0	201	0	80	20	101	0	1	0	1	1111	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	241	ローブ		0	503					robe			3033				0	1	11		0	0	0	3	robe	ローブ	magic_cloth	魔布材	EPIC	11	20.1066	robe							0	1	
9238	旅人の服	armor	万能型。職業を選ばず、HP/MP/DEF/SPR/SPD/LUKを少しずつ伸ばす。	G	0	25	0	7	3	0	4	1	0	1	101	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	7	旅装		0	10					clothes			3034				0	1	1	3035	1	1	1	3	traveler_wear	旅装	light_material	軽装材	G	1	1	traveler_wear	3035						0	1	
9239	冒険者の服	armor	万能型。職業を選ばず、HP/MP/DEF/SPR/SPD/LUKを少しずつ伸ばす。	F	0	34	0	9	4	0	5	1	0	1	202	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	9	旅装		0	14					clothes			3035				0	1	2	3036	1	1	0	3	traveler_wear	旅装	light_material	軽装材	F	2	1.35	traveler_wear	3036						0	1	
9240	開拓者の服	armor	万能型。職業を選ばず、HP/MP/DEF/SPR/SPD/LUKを少しずつ伸ばす。	E	0	46	0	13	5	0	7	1	0	1	303	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	13	旅装		0	18					clothes			3036				0	1	3	3037	1	1	0	3	traveler_wear	旅装	light_material	軽装材	E	3	1.8225	traveler_wear	3037						0	1	
9241	探検家の服	armor	万能型。職業を選ばず、HP/MP/DEF/SPR/SPD/LUKを少しずつ伸ばす。	D	0	62	0	17	7	0	10	1	0	1	404	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	17	旅装		0	25					clothes			3037				0	1	4	3038	1	1	0	3	traveler_wear	旅装	light_material	軽装材	D	4	2.4604	traveler_wear	3038						0	1	
9242	英傑の旅装	armor	万能型。職業を選ばず、HP/MP/DEF/SPR/SPD/LUKを少しずつ伸ばす。	C	0	83	0	23	10	0	13	1	0	1	505	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	23	旅装		0	33					clothes			3038				0	1	5	3039	1	1	0	3	traveler_wear	旅装	light_material	軽装材	C	5	3.3215	traveler_wear	3039						0	1	
9243	覇者の旅装	armor	万能型。職業を選ばず、HP/MP/DEF/SPR/SPD/LUKを少しずつ伸ばす。	B	0	112	0	31	13	0	18	1	0	1	606	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	31	旅装		0	45					clothes			3039				0	1	6	3040	1	1	0	3	traveler_wear	旅装	light_material	軽装材	B	6	4.484	traveler_wear	3040						0	1	
9244	星渡りの旅衣	armor	万能型。職業を選ばず、HP/MP/DEF/SPR/SPD/LUKを少しずつ伸ばす。	A	0	151	0	42	18	0	24	1	0	1	707	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	42	旅装		0	61					clothes			3040				0	1	7	3041	1	1	0	3	traveler_wear	旅装	light_material	軽装材	A	7	6.0534	traveler_wear	3041						0	1	
9245	天命の旅装	armor	万能型。職業を選ばず、HP/MP/DEF/SPR/SPD/LUKを少しずつ伸ばす。	S	0	204	0	57	25	0	33	1	0	1	808	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	57	旅装		0	82					clothes			3041				0	1	8	3042	1	0	0	3	traveler_wear	旅装	light_material	軽装材	S	8	8.1722	traveler_wear	3042						0	1	
9246	伝説の冒険服	armor	万能型。職業を選ばず、HP/MP/DEF/SPR/SPD/LUKを少しずつ伸ばす。	SS	0	276	0	77	33	0	44	1	0	1	909	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	77	旅装		0	110					clothes			3042				0	1	9	3043	1	0	0	3	traveler_wear	旅装	light_material	軽装材	SS	9	11.0324	traveler_wear	3043						0	1	
9247	ヴァルゼリアの外套	armor	万能型。職業を選ばず、HP/MP/DEF/SPR/SPD/LUKを少しずつ伸ばす。	SSS	0	372	0	104	45	0	60	1	0	1	1010	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	104	旅装		0	149					clothes			3043				0	1	10	3044	1	0	0	3	traveler_wear	旅装	light_material	軽装材	SSS	10	14.8937	traveler_wear	3044						0	1	
9248	終わりなき旅の神装	armor	万能型。職業を選ばず、HP/MP/DEF/SPR/SPD/LUKを少しずつ伸ばす。	EPIC	0	503	0	141	60	0	80	1	0	1	1111	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	141	旅装		0	201					clothes			3044				0	1	11		0	0	0	3	traveler_wear	旅装	light_material	軽装材	EPIC	11	20.1066	traveler_wear							0	1	
9249	布の道着	armor	ATK・SPD寄り。格闘家、狂戦士、武神向け。	G	0	25	3	7	5	0	2	1	0	1	101	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	3	武闘着		0	0					clothes			3045				0	1	1	3046	1	1	1	3	martial_garb	武闘着	martial_material	闘具材	G	1	1	martial_garb	3046						0	1	
9250	革の道着	armor	ATK・SPD寄り。格闘家、狂戦士、武神向け。	F	0	34	4	9	7	0	3	1	0	1	202	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	4	武闘着		0	0					clothes			3046				0	1	2	3047	1	1	0	3	martial_garb	武闘着	martial_material	闘具材	F	2	1.35	martial_garb	3047						0	1	
9251	鉄布の胴衣	armor	ATK・SPD寄り。格闘家、狂戦士、武神向け。	E	0	46	5	13	9	0	4	1	0	1	303	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	5	武闘着		0	0					clothes			3047				0	1	3	3048	1	1	0	3	martial_garb	武闘着	martial_material	闘具材	E	3	1.8225	martial_garb	3048						0	1	
9252	闘士の胴衣	armor	ATK・SPD寄り。格闘家、狂戦士、武神向け。	D	0	62	7	17	12	0	5	1	0	1	404	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	7	武闘着		0	0					clothes			3048				0	1	4	3049	1	1	0	3	martial_garb	武闘着	martial_material	闘具材	D	4	2.4604	martial_garb	3049						0	1	
9253	破岩の闘衣	armor	ATK・SPD寄り。格闘家、狂戦士、武神向け。	C	0	83	10	23	17	0	7	1	0	1	505	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	10	武闘着		0	0					clothes			3049				0	1	5	3050	1	1	0	3	martial_garb	武闘着	martial_material	闘具材	C	5	3.3215	martial_garb	3050						0	1	
9254	修羅の闘着	armor	ATK・SPD寄り。格闘家、狂戦士、武神向け。	B	0	112	13	31	22	0	9	1	0	1	606	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	13	武闘着		0	0					clothes			3050				0	1	6	3051	1	1	0	3	martial_garb	武闘着	martial_material	闘具材	B	6	4.484	martial_garb	3051						0	1	
9255	武神の戦衣	armor	ATK・SPD寄り。格闘家、狂戦士、武神向け。	A	0	151	18	42	30	0	12	1	0	1	707	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	18	武闘着		0	0					clothes			3051				0	1	7	3052	1	1	0	3	martial_garb	武闘着	martial_material	闘具材	A	7	6.0534	martial_garb	3052						0	1	
9256	天地砕きの闘衣	armor	ATK・SPD寄り。格闘家、狂戦士、武神向け。	S	0	204	25	57	41	0	16	1	0	1	808	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	25	武闘着		0	0					clothes			3052				0	1	8	3053	1	0	0	3	martial_garb	武闘着	martial_material	闘具材	S	8	8.1722	martial_garb	3053						0	1	
9257	神滅の武装束	armor	ATK・SPD寄り。格闘家、狂戦士、武神向け。	SS	0	276	33	77	55	0	22	1	0	1	909	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	33	武闘着		0	0					clothes			3053				0	1	9	3054	1	0	0	3	martial_garb	武闘着	martial_material	闘具材	SS	9	11.0324	martial_garb	3054						0	1	
9258	原初の闘衣	armor	ATK・SPD寄り。格闘家、狂戦士、武神向け。	SSS	0	372	45	104	74	0	30	1	0	1	1010	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	45	武闘着		0	0					clothes			3054				0	1	10	3055	1	0	0	3	martial_garb	武闘着	martial_material	闘具材	SSS	10	14.8937	martial_garb	3055						0	1	
9259	万象を砕く神闘衣	armor	ATK・SPD寄り。格闘家、狂戦士、武神向け。	EPIC	0	503	60	141	101	0	40	1	0	1	1111	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	60	武闘着		0	0					clothes			3055				0	1	11		0	0	0	3	martial_garb	武闘着	martial_material	闘具材	EPIC	11	20.1066	martial_garb							0	1	
9260	古びた魔装	armor	MAG・MP重視の攻撃魔法型。魔法剣士、大賢者、時空王向け。	G	0	15	0	6	-1	8	0	1	0	1	101	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	10	魔装		0	30					robe			3056				0	1	1	3057	1	1	1	3	arcane_armor	魔装	magic_cloth	魔布材	G	1	1	arcane_armor	3057						0	1	
9261	魔導兵の魔装	armor	MAG・MP重視の攻撃魔法型。魔法剣士、大賢者、時空王向け。	F	0	20	0	8	-1	11	0	1	0	1	202	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	14	魔装		0	41					robe			3057				0	1	2	3058	1	1	0	3	arcane_armor	魔装	magic_cloth	魔布材	F	2	1.35	arcane_armor	3058						0	1	
9262	星紋の魔装	armor	MAG・MP重視の攻撃魔法型。魔法剣士、大賢者、時空王向け。	E	0	27	0	11	-2	15	0	1	0	1	303	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	18	魔装		0	55					robe			3058				0	1	3	3059	1	1	0	3	arcane_armor	魔装	magic_cloth	魔布材	E	3	1.8225	arcane_armor	3059						0	1	
9263	禁呪の魔装	armor	MAG・MP重視の攻撃魔法型。魔法剣士、大賢者、時空王向け。	D	0	37	0	15	-2	20	0	1	0	1	404	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	25	魔装		0	74					robe			3059				0	1	4	3060	1	1	0	3	arcane_armor	魔装	magic_cloth	魔布材	D	4	2.4604	arcane_armor	3060						0	1	
9264	闇晶の魔装	armor	MAG・MP重視の攻撃魔法型。魔法剣士、大賢者、時空王向け。	C	0	50	0	20	-3	27	0	1	0	1	505	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	33	魔装		0	100					robe			3060				0	1	5	3061	1	1	0	3	arcane_armor	魔装	magic_cloth	魔布材	C	5	3.3215	arcane_armor	3061						0	1	
9265	大賢者の魔装	armor	MAG・MP重視の攻撃魔法型。魔法剣士、大賢者、時空王向け。	B	0	67	0	27	-4	36	0	1	0	1	606	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	45	魔装		0	135					robe			3061				0	1	6	3062	1	1	0	3	arcane_armor	魔装	magic_cloth	魔布材	B	6	4.484	arcane_armor	3062						0	1	
9266	ルミナス魔装	armor	MAG・MP重視の攻撃魔法型。魔法剣士、大賢者、時空王向け。	A	0	91	0	36	-6	48	0	1	0	1	707	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	61	魔装		0	182					robe			3062				0	1	7	3063	1	1	0	3	arcane_armor	魔装	magic_cloth	魔布材	A	7	6.0534	arcane_armor	3063						0	1	
9267	時空の魔装	armor	MAG・MP重視の攻撃魔法型。魔法剣士、大賢者、時空王向け。	S	0	123	0	49	-8	65	0	1	0	1	808	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	82	魔装		0	245					robe			3063				0	1	8	3064	1	0	0	3	arcane_armor	魔装	magic_cloth	魔布材	S	8	8.1722	arcane_armor	3064						0	1	
9268	原典の魔装	armor	MAG・MP重視の攻撃魔法型。魔法剣士、大賢者、時空王向け。	SS	0	165	0	66	-11	88	0	1	0	1	909	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	110	魔装		0	331					robe			3064				0	1	9	3065	1	0	0	3	arcane_armor	魔装	magic_cloth	魔布材	SS	9	11.0324	arcane_armor	3065						0	1	
9269	創世魔装	armor	MAG・MP重視の攻撃魔法型。魔法剣士、大賢者、時空王向け。	SSS	0	223	0	89	-15	119	0	1	0	1	1010	2026-06-12T14:14:21.000000Z	2026-06-12T14:14:28.000000Z	149	魔装		0	447					robe			3065				0	1	10	3066	1	0	0	3	arcane_armor	魔装	magic_cloth	魔布材	SSS	10	14.8937	arcane_armor	3066						0	1	
